user_id,graduate,master,other_degree,phd
491,Fırat Üniversitesi,unkown,unkown,unkown
492,Fırat Üniversitesi,Gazi Üniversitesi,unkown,unkown
493,Firat University,unkown,unkown,unkown
494,İnönü Üniversitesi,unkown,Fırat Üniversitesi,unkown
495,Fırat Üniversitesi,unkown,unkown,unkown
496,Firat University,unkown,Firat University,unkown
497,Fırat Üniversitesi,Fırat Üniversitesi,unkown,unkown
498,Fırat Üniversitesi,unkown,unkown,unkown
499,Fırat Üniversitesi,unkown,unkown,unkown
500,unkown,unkown,Fırat Üniversitesi,unkown
501,unkown,Marmara Üniversitesi,Firat University,unkown
502,Fırat University,Inonu University,unkown,unkown
503,Fırat Üniversitesi,unkown,unkown,unkown
504,Fırat Üniversitesi,unkown,unkown,unkown
505,Fırat Üniversitesi,unkown,unkown,unkown
506,Fırat University Mechatronics Engineer,unkown,unkown,unkown
507,Fırat Üniversitesi,unkown,unkown,unkown
508,Fırat Üniversitesi,unkown,unkown,unkown
509,Fırat Üniversitesi,unkown,unkown,unkown
510,unkown,unkown,Elazığ Anadolu Teknik Lisesi Bilişim Teknolojileri Alanı,unkown
511,Fırat Üniversitesi,unkown,unkown,unkown
512,Akademia Techniczno-Humanistyczna w Bielsku-Białej,unkown,Fırat Üniversitesi,unkown
513,Fırat Üniversitesi,unkown,unkown,unkown
514,Fırat Üniversitesi,unkown,unkown,unkown
515,Fırat Üniversitesi,unkown,Mimar sinan anadolu teknik lisesi,unkown
516,Fırat Üniversitesi,unkown,unkown,unkown
517,unkown,unkown,Bialystok University of Technology,unkown
518,Fırat Üniversitesi,unkown,unkown,unkown
519, Fırat University,İstanbul Üniversitesi,unkown,unkown
520,Fırat University,unkown,unkown,unkown
521,Karadeniz Teknik Üniversitesi,İstanbul Ticaret Üniversitesi,unkown,unkown
522,Firat University,unkown,unkown,unkown
523,Sakarya Üniversitesi,unkown,Anadolu Üniversitesi,unkown
524,Fırat Üniversitesi,unkown,unkown,unkown
525,Fırat Üniversitesi,unkown,Yavuz Selim Anadolu Öğretmen Lisesi,unkown
526,Fırat Üniversitesi,The State University of Applied Sciences in Elbląg,unkown,unkown
527,Fırat Üniversitesi,unkown,şişli teknik lisesi,unkown
528,Fırat Üniversitesi,unkown,unkown,unkown
529,Fırat Üniversitesi,unkown,unkown,unkown
530,Fırat University,unkown,unkown,unkown
531,Fırat Üniversitesi,unkown,unkown,unkown
532,Fırat Üniversitesi,unkown,unkown,unkown
533,Firat University,Bahcesehir University,unkown,unkown
534,Firat University,unkown,unkown,unkown
535,Fırat Üniversitesi,unkown,unkown,unkown
536,Fırat Üniversitesi,unkown,unkown,unkown
537,Anadolu Üniversitesi,unkown,Fırat Üniversitesi,unkown
538,unkown,unkown,Firat University,unkown
539,Fırat University,unkown,unkown,unkown
540,Anadolu Üniversitesi,Marmara Üniversitesi,unkown,unkown
541,Fırat Üniversitesi,unkown,unkown,unkown
542,İnönü Üniversitesi,unkown,International Language Academy of Canada (ILAC),unkown
543,Firat University,unkown,unkown,unkown
544,Fırat Üniversitesi,unkown,unkown,unkown
545,Fırat University,unkown,unkown,unkown
546,Fırat Üniversitesi,unkown,unkown,unkown
547,Kaynarca Şevket Sabancı Lisesi,unkown,Fırat Üniversitesi,unkown
548,Fırat Üniversitesi,unkown,unkown,unkown
549,Fırat Üniversitesi,unkown,unkown,unkown
550,Firat University,Gazi University,unkown,unkown
551,Fırat Üniversitesi,unkown,unkown,unkown
552,Fırat Üniversitesi,unkown,Gaziemir Endüstri Meslek Lisesi,unkown
553,Fırat Üniversitesi,unkown,Alanya Anadolu Teknik Lise,unkown
554,Firat University,unkown,unkown,unkown
555,Fırat Üniversitesi,unkown,unkown,unkown
556,Fırat Üniversitesi,unkown,Bahçelievler Türk Telekom Anadolu Teknik Lisesi,unkown
557,Anadolu Üniversitesi,unkown,unkown,unkown
558,Lafarge Aslan Çimento Teknik Lise,unkown,Firat University,unkown
559,Fırat Üniversitesi,unkown,unkown,unkown
560,Fırat Üniversitesi,unkown,unkown,unkown
561,Fırat Üniversitesi,Ahmet Yesevi Üniversitesi,unkown,unkown
562,İstanbul Üniversitesi,unkown,unkown,unkown
563,Fırat Üniversitesi,unkown,unkown,unkown
564,Firat University,Siauliai State College,unkown,unkown
565,Fırat Üniversitesi,unkown,unkown,unkown
566,Fırat Üniversitesi,unkown,unkown,unkown
567,Fırat Üniversitesi,unkown,unkown,unkown
568,Fırat Üniversitesi,unkown,unkown,unkown
569,Anadolu Üniversitesi,unkown,unkown,unkown
570,Fırat Üniversitesi,unkown,unkown,unkown
571,Fırat Üniversitesi,unkown,unkown,unkown
572,Fırat Üniversitesi,unkown,unkown,unkown
573,Fırat Üniversitesi,unkown,unkown,unkown
574,Fırat Üniversitesi,unkown,unkown,unkown
575,Fırat Üniversitesi,unkown,unkown,unkown
576,Fırat Üniversitesi,unkown,unkown,unkown
577,Fırat Üniversitesi,unkown,unkown,unkown
578,Fırat Üniversitesi,unkown,unkown,unkown
579,Fırat Üniversitesi,unkown,unkown,unkown
580,Hoca Ahmet Yesevî Üniversitesi,Fırat Üniversitesi,unkown,unkown
581,Fırat Üniversitesi,unkown,unkown,unkown
582,Fırat Üniversitesi,unkown,unkown,unkown
583,Fırat Üniversitesi,unkown,unkown,unkown
584,Fırat Üniversitesi,unkown,unkown,unkown
585,unkown,unkown,Fırat Üniversitesi,unkown
586,Fırat Üniversitesi,unkown,unkown,unkown
587,Firat University,unkown,unkown,unkown
588,Universitatea „Petru Maior” din Târgu-Mureș,unkown,unkown,unkown
589,Fırat Üniversitesi,unkown,unkown,unkown
590,Fırat University,Karabuk University,unkown,unkown
591,Fırat Üniversitesi,unkown, İzmir Karabaglar Cumhuriyet Anatolian Trade Vocational High School,unkown
592,Fırat Üniversitesi,unkown,unkown,unkown
593,Fırat Üniversitesi,unkown,unkown,unkown
594,Fırat Üniversitesi,unkown,unkown,unkown
595,Fırat Üniversitesi,unkown,unkown,unkown
596,Fırat Üniversitesi,unkown,unkown,unkown
597,Fırat Üniversitesi,Ege Üniversitesi,unkown,unkown
598,Fırat Üniversitesi,unkown,unkown,unkown
599,Firat University,unkown,unkown,unkown
600,Karadeniz Teknik Üniversitesi,unkown,Fırat Üniversitesi,unkown
601,Fırat Üniversitesi,unkown,unkown,unkown
602,Celal Bayar University,unkown,unkown,unkown
603,Fırat Üniversitesi,unkown,unkown,unkown
604,Fırat Üniversitesi,unkown,unkown,unkown
605,Fırat Üniversitesi,unkown,unkown,unkown
606,Fırat Üniversitesi,unkown,unkown,unkown
607,Fırat Üniversitesi,unkown,unkown,unkown
608,unkown,unkown,Fırat Üniversitesi,unkown
609,Fırat Üniversitesi,unkown,unkown,unkown
610,Firat University,unkown,unkown,unkown
611,Fırat Üniversitesi,unkown,unkown,unkown
612,Firat University,unkown,Firat University,unkown
613,Fırat Üniversitesi,unkown,unkown,unkown
614,Fırat Üniversitesi,unkown,unkown,unkown
615,Fırat Üniversitesi,unkown,unkown,unkown
616,Fırat Üniversitesi,Fırat Üniversitesi,unkown,unkown
617,Fırat Üniversitesi,unkown,unkown,unkown
618,Fırat Üniversitesi,Ahmet Yesevi Üniversitesi,unkown,unkown
619,Firat University,unkown,unkown,unkown
620,Fırat Üniversitesi,unkown,unkown,unkown
621,Fırat Üniversitesi,unkown,unkown,unkown
622,Fırat Üniversitesi,unkown,unkown,unkown
623,Fırat Üniversitesi,mersin university,unkown,unkown
624,unkown,unkown,Fırat Üniversitesi,unkown
625,Fırat Üniversitesi,unkown,unkown,unkown
626,Fırat Üniversitesi,unkown,unkown,unkown
627,Fırat Üniversitesi,unkown,unkown,unkown
628,Anadolu Üniversitesi,unkown,unkown,unkown
629,Fırat Üniversitesi,unkown,unkown,unkown
630,Fırat Üniversitesi,unkown,unkown,unkown
631,Fırat Üniversitesi,unkown,unkown,unkown
632,Fırat Üniversitesi,unkown,unkown,unkown
633,Firat Üniversitesi,unkown,unkown,unkown
634,Fırat Üniversitesi,unkown,unkown,unkown
635,Fırat Üniversitesi,unkown,unkown,unkown
636,Firat University,unkown,unkown,unkown
637,Sam Houston State University,unkown,Fırat Üniversitesi,unkown
638,Fırat Üniversitesi,unkown,"Düzce Borsa İstanbul Mesleki ve Teknik Anadolu Lisesi
",unkown
639,Fırat Üniversitesi,unkown,unkown,unkown
640,Fırat Üniversitesi,unkown,unkown,unkown
641,Fırat Üniversitesi,unkown,unkown,unkown
642,Fırat Üniversitesi,unkown,unkown,unkown
643,Ondokuz Mayıs Üniversitesi,unkown,unkown,unkown
644,Fırat Üniversitesi,unkown,unkown,unkown
645,unkown,Firat Universty,unkown,unkown
646,unkown,unkown,Firat Universty,unkown
647,Fırat Üniversitesi,unkown,unkown,unkown
648,Anadolu Üniversitesi,unkown,unkown,unkown
649,Fırat Üniversitesi,unkown,unkown,unkown
650,Fırat Üniversitesi,unkown,unkown,unkown
651,Firat University,unkown,unkown,unkown
652,Fırat Üniversitesi,Gazi Üniversitesi,unkown,unkown
653,Fırat Üniversitesi,Fırat Üniversitesi,unkown,unkown
654,Fırat Üniversitesi,Nişantaşı Üniversitesi ,unkown,unkown
655,Fırat Üniversitesi,unkown,unkown,unkown
656,Fırat Üniversitesi,unkown,unkown,unkown
657,Fırat Üniversitesi,Fırat Üniversitesi,unkown,unkown
658,Fırat Üniversitesi,Fırat Üniversitesi,Cisco Networking Academy,unkown
659,Fırat Üniversitesi,Fırat Üniversitesi,unkown,unkown
660,Firat University,unkown,unkown,unkown
661,Firat University,unkown,unkown,unkown
662,Fırat Üniversitesi,Okan Üniversitesi,unkown,unkown
663,Fırat Üniversitesi,unkown,unkown,unkown
664,Fırat Üniversitesi,Sakarya Üniversitesi,Yunus Emre Teknik Lisesi ,unkown
665,Politechnika Białostocka,Selcuk University,unkown,unkown
666,Anadolu Üniversitesi,unkown,unkown,unkown
667,Fırat University,Inonu University,unkown,unkown
668,Fırat Üniversitesi,unkown,unkown,unkown
669,Anadolu Üniversitesi,unkown,100.Yıl Endüstri Meslek Lisesi,unkown
670,Fırat Üniversitesi,unkown,unkown,unkown
671,Fırat Üniversitesi,unkown,Atatürk Endüstri Meslek Lisesi,unkown
672,Fırat Üniversitesi,unkown,unkown,unkown
673,Firat University,unkown,unkown,unkown
674,Firat University,Istanbul Technical University,unkown,unkown
675,Fırat Üniversitesi,unkown,unkown,unkown
676,Çanakkale Onsekiz Mart Üniversitesi,İstanbul Üniversitesi,unkown,unkown
677,Fırat Üniversitesi,unkown,unkown,unkown
678,unkown,unkown,Fırat Üniversitesi,unkown
679,unkown,unkown,Fırat Üniversitesi,unkown
680,Fırat Üniversitesi,Gazi Üniversitesi,unkown,unkown
681,Fırat Üniversitesi,unkown,unkown,unkown
682,Fırat Üniversitesi,Fırat Üniversitesi,Cisco Networking Academy,unkown
683,Fırat Üniversitesi,Fırat Üniversitesi,unkown,unkown
684,unkown,unkown,Firat Universty,unkown
685,Fırat Üniversitesi,unkown,unkown,unkown
686,Fırat Üniversitesi,unkown,unkown,unkown
687,PL/SQL Optimization and Tuning,unkown,unkown,unkown
688,İnönü Üniversitesi,unkown,unkown,unkown
689,Yedikule Lisesi,unkown,Firat University,unkown
690,Firat University,unkown,unkown,unkown
691,Orta Doğu Teknik Üniversitesi,unkown,Fırat Üniversitesi,unkown
692,Fırat Üniversitesi,Fırat Üniversitesi,unkown,unkown
693,Yedikule Lisesi,unkown,Firat University,unkown
694,Yedikule Lisesi,unkown,Firat University,unkown
695,Fırat Üniversitesi,unkown,unkown,unkown
696,Fırat Üniversitesi,Fırat Üniversitesi,unkown,unkown
697,Fırat Üniversitesi,unkown,unkown,unkown
698,Fırat Üniversitesi,unkown,unkown,unkown
699,unkown,unkown,Fırat Üniversitesi,unkown
700,Fırat Üniversitesi,unkown,unkown,unkown
701,Univerza v Mariboru,Balıkesir Üniversitesi,Fırat Üniversitesi,unkown
702,Fırat Üniversitesi,unkown,istanbul inönü meslek lisesi,unkown
703,Fırat,unkown,unkown,unkown
704,Fırat University,unkown,Bilecik Seyh Edebali University,unkown
705,Fırat Üniversitesi,unkown,unkown,unkown
706,Fırat Üniversitesi,unkown,unkown,unkown
707,Fırat Üniversitesi,unkown,unkown,unkown
708,Fırat Üniversitesi,unkown,unkown,unkown
709,Yunus Emre Endüstri Teknik Anadolu Meslek Lisesi,unkown,Fırat University,unkown
710,Fırat Üniversitesi,unkown,unkown,unkown
711,Cyprus International University,unkown,unkown,unkown
712,Fırat Üniversitesi,unkown,unkown,unkown
713,Firat University,unkown,unkown,unkown
714,Firat University,Firat University,unkown,unkown
715,Fırat Üniversitesi,unkown,unkown,unkown
716,Fırat Üniversitesi,unkown,Hasan Ferdi Turgutlu A.T.L,unkown
717,Fırat Üniversitesi,unkown,unkown,unkown
718,Firat University,unkown,unkown,unkown
719,Fırat Üniversitesi,unkown,unkown,unkown
720,Fırat Üniversitesi,unkown,unkown,unkown
721,Firat University,Bahcesehir University,unkown,unkown
722,Fırat Üniversitesi,unkown,unkown,unkown
723,Fırat Üniversitesi,unkown,unkown,unkown
724,Firat University,Istanbul University-Cerrahpasa,unkown,unkown
725,Fırat Üniversitesi,Fırat Üniversitesi,unkown,unkown
726,Fırat Üniversitesi,Politechnika Częstochowska,unkown,unkown
727,Fırat Üniversitesi,Bahçeşehir Üniversitesi,unkown,unkown
728,İnönü Üniversitesi,unkown,unkown,unkown
729,İstanbul Üniversitesi,unkown,Salihli İMKB Mesleki ve Teknik Anadolu Lisesi,unkown
730,unkown,unkown,Fırat Üniversitesi,unkown
731,Celal Bayar Üniversitesi,İzmir Bakırçay Üniversitesi,unkown,unkown
732,Fırat Üniversitesi,unkown,unkown,unkown
733,unkown,unkown,ENGLISH CASTLE,unkown
734,Fırat Üniversitesi,unkown,Politechnika Białostocka,unkown
735,Firat University,unkown,unkown,unkown
736,İstanbul Üniversitesi,unkown,unkown,unkown
737,Firat University,unkown,unkown,unkown
738,Fırat Üniversitesi,unkown,unkown,unkown
739,Udacity,unkown,unkown,unkown
740,Firat University,unkown,unkown,unkown
741,Fırat Üniversitesi,unkown,Anadolu Üniversitesi,unkown
742,Fırat Üniversitesi,unkown,unkown,unkown
743,Fırat Üniversitesi,unkown,unkown,unkown
744,Fırat Üniversitesi,unkown,unkown,unkown
745,Fırat Üniversitesi,unkown,Fırat Üniversitesi,unkown
746,Fırat Üniversitesi,unkown,unkown,unkown
747,Fırat Üniversitesi,unkown,unkown,unkown
748,Fırat Üniversitesi,Düzce Üniversitesi,unkown,unkown
749,Firat University,unkown,unkown,unkown
750,unkown,unkown,Firat university,unkown
751,Fırat Üniversitesi,unkown,unkown,unkown
752,Fırat Üniversitesi,unkown,unkown,unkown
753,unkown,unkown,Fırat Üniversitesi,unkown
754,Celal Bayar Üniversitesi,unkown,75. Yıl Cumhuriyet Anadolu Sağlık Meslek Lisesi,unkown
755,Firat University,unkown,unkown,unkown
756,Fırat Üniversitesi,unkown,unkown,unkown
757,Atatürk Üniversitesi,unkown,unkown,unkown
758,Fırat Üniversitesi,unkown,unkown,unkown
759,Fırat Üniversitesi,unkown,unkown,unkown
760,Firat University,Gazi University,unkown,unkown
761,Univerza v Mariboru,unkown,unkown,unkown
762,Firat University,unkown,unkown,unkown
763,Firat University,unkown,unkown,unkown
764,Fırat Üniversitesi,unkown,unkown,unkown
765,Fırat Üniversitesi,unkown,unkown,unkown
766,Fırat Üniversitesi,unkown,unkown,unkown
767,Fırat Üniversitesi,Ulus Anatolian Technical High School,unkown,unkown
768,Fırat Üniversitesi,unkown,unkown,unkown
769,Firat University,unkown,unkown,unkown
770,Fırat Üniversitesi,Fırat Üniversitesi,unkown,unkown
771,Fırat Üniversitesi,unkown,unkown,unkown
772,Fırat Üniversitesi,unkown,unkown,unkown
773,Fırat Üniversitesi,unkown,unkown,unkown
774,Fırat Üniversitesi,Fırat Üniversitesi,unkown,unkown
775,Fırat Üniversitesi,unkown,unkown,unkown
776,Fırat Üniversitesi,unkown,unkown,unkown
777,Fırat Üniversitesi,unkown,unkown,unkown
778,Gazi Üniversitesi,unkown,unkown,unkown
779,Fırat Üniversitesi,unkown,unkown,unkown
780,Fırat Üniversitesi,unkown,unkown,unkown
781,Fırat Üniversitesi,unkown,unkown,unkown
782,unkown,University of turkish aeronautical association,Anadolu University,unkown
783,Anatolian University,unkown,Giresun Anatolian Technical High School,unkown
784,Fırat Üniversitesi,unkown,unkown,unkown
785,Fırat Üniversitesi,Istanbul University,Trakya Üniversitesi,unkown
786,University of Education Winneba Ghana,Firat University,unkown,unkown
787,Fırat Üniversitesi,unkown,unkown,unkown
788,Fırat Üniversitesi,unkown,unkown,unkown
789,Firat University,unkown,unkown,unkown
790,Fırat Üniversitesi,unkown,unkown,unkown
791,Fırat Üniversitesi,Fırat Üniversitesi,unkown,unkown
792,Fırat Üniversitesi,Fırat Üniversitesi,unkown,unkown
793,Fırat Üniversitesi,unkown,unkown,unkown
794,Fırat Üniversitesi,unkown,unkown,unkown
795,Fırat Üniversitesi,unkown,unkown,unkown
796,Fırat Üniversitesi,unkown,unkown,unkown
797,Sakarya Üniversitesi,unkown,unkown,unkown
798,Firat University,University of California San Diego,unkown,unkown
799,Fırat,unkown,unkown,unkown
800,Firat University,Firat University,unkown,unkown
801,Fırat Üniversitesi,unkown,unkown,unkown
802,Firat University,unkown,Işıklar Military High School,unkown
803,Fırat Üniversitesi,Kocaeli Üniversitesi,unkown,unkown
804,Fırat Üniversitesi,unkown,unkown,unkown
805,Fırat Üniversitesi,Marmara Üniversitesi,Emerald Cultural Institute,unkown
806,Fırat Üniversitesi,unkown,Alanya Anadolu Meslek Lisesi,unkown
807,unkown,Okan University,Firat University,unkown
808,unkown,unkown,Fırat Üniversitesi,unkown
809,Fırat Üniversitesi,unkown,unkown,unkown
810,Fırat Üniversitesi,Ege Üniversitesi,unkown,unkown
811,Fırat Üniversitesi,Düzce Üniversitesi,unkown,unkown
812,Fırat Üniversitesi,unkown,unkown,unkown
813,Fırat Üniversitesi,unkown,unkown,unkown
814,Fırat Üniversitesi,unkown,unkown,unkown
815,"Fırat University  Elazığ, Turkey",unkown,unkown,unkown
816,Fırat Üniversitesi,Hasan Kalyoncu University,unkown,unkown
817,Anatolian University,unkown,Giresun Anatolian Technical High School,unkown
818,Fırat Üniversitesi,Istanbul University,Trakya Üniversitesi,unkown
819,Fırat Üniversitesi,unkown,unkown,unkown
820,Fırat Üniversitesi,unkown,unkown,unkown
821,Fırat Üniversitesi,Fırat Üniversitesi,unkown,unkown
822,Fırat Üniversitesi,unkown,unkown,unkown
823,Fırat Üniversitesi,unkown,unkown,unkown
824,Fırat Üniversitesi,unkown,Hacettepe Üniversitesi,unkown
825,Anatolian University,unkown,Giresun Anatolian Technical High School,unkown
826,Fırat Üniversitesi,unkown,unkown,unkown
827,Fırat Üniversitesi,unkown,unkown,unkown
828,Fırat Üniversitesi,Istanbul University,Trakya Üniversitesi,unkown
829,unkown,University of turkish aeronautical association,Anadolu University,unkown
830,Fırat Üniversitesi,Fırat Üniversitesi,unkown,unkown
831,unkown,unkown,Fırat Üniversitesi,unkown
832,unkown,unkown,Fırat Üniversitesi,unkown
833,Fırat Üniversitesi,Fırat Üniversitesi,unkown,unkown
834,Fırat Üniversitesi,unkown,unkown,unkown
835,Fırat Üniversitesi,unkown,unkown,unkown
836,Fırat Üniversitesi,Hasan Kalyoncu University,unkown,unkown
837,Fırat Üniversitesi,Gazi Üniversitesi,unkown,unkown
838,Politechnika Poznańska,unkown,unkown,unkown
839,Fırat Üniversitesi,unkown,unkown,unkown
840,Fırat Üniversitesi,unkown,unkown,unkown
841,Fırat Üniversitesi,unkown,unkown,unkown
842,Fırat Üniversitesi,unkown,Fırat Üniversitesi,unkown
843,Fırat Üniversitesi,unkown,unkown,unkown
844,Fırat Üniversitesi,unkown,unkown,unkown
845,Firat University,unkown,unkown,unkown
846,Fırat Üniversitesi,unkown,unkown,unkown
847,Fırat Üniversitesi,unkown,unkown,unkown
848,Fırat Üniversitesi,unkown,unkown,unkown
849,Firat University,Konya Technical University,unkown,unkown
850,Fırat Üniversitesi,unkown,unkown,unkown
851,Erciyes University,Fırat University,unkown,unkown
852,Fırat Üniversitesi,unkown,unkown,unkown
853,Fırat Üniversitesi,unkown,unkown,unkown
854,Fırat Üniversitesi,unkown,unkown,unkown
855,Fırat Üniversitesi,unkown,unkown,unkown
856,unkown,unkown,Fırat Üniversitesi,unkown
857,Fırat Üniversitesi,unkown,unkown,unkown
858,Firat University,Firat University,Erkan Avcı Tecnical Highschool,unkown
859,Fırat Üniversitesi,unkown,unkown,unkown
860,Fırat University,unkown,unkown,unkown
861,Fırat Üniversitesi,unkown,unkown,unkown
862,Fırat University,unkown,unkown,unkown
863,Fırat Üniversitesi,unkown,unkown,unkown
864,Klaipeda University,unkown,TED  Koleji,unkown
865,Fırat Üniversitesi,unkown,unkown,unkown
866,Fırat Üniversitesi,unkown,unkown,unkown
867,Fırat Üniversitesi,unkown,unkown,unkown
868,Fırat Üniversitesi,unkown,unkown,unkown
